"","installment","int_rate","last_pymnt_amnt","loan_amnt","purpose","application_type","revol_bal","dti","delinq_2yrs","mes","ano","grade","inq_last_6mths","mort_acc","open_acc","revol_util","total_acc","addr_state","annual_inc","emp_length","home_ownership","verification_status","loan_status"
"3618",182.62,6.03,5.21,8.7,"2",1,8.06,6.48,0,"12","1","0",0,0,13,8.3,19,"1",10.92,"1","2","0","1"
"3619",540.71,22.95,6.29,9.86,"1",1,9.42,19.84,0,"6","1","3",1,1,10,93.6,23,"0",10.93,"0","3","0","1"
"3620",626.72,15.31,6.44,9.8,"1",1,9.37,11.39,0,"3","2","2",0,1,12,47.9,25,"4",11.31,"0","2","2","1"
"3621",545.33,19.05,3.37,9.95,"2",1,9.57,16.13,0,"7","1","3",1,1,20,36.9,26,"2",11.29,"0","1","0","1"
"3622",887.5,22.47,6.79,10.37,"0",1,10.03,24.12,0,"6","2","3",1,1,16,60,41,"2",11.29,"1","3","0","1"
"3623",1100.44,19.05,7,10.31,"1",1,9.46,25.09,0,"11","2","3",0,0,11,69.3,31,"1",11.35,"1","2","0","1"
"3624",352.84,18.49,6.12,9.53,"2",1,8.76,16.02,0,"12","1","3",1,0,12,35.6,36,"0",10.67,"1","2","0","1"
"3625",211.28,12.12,6.08,8.76,"1",1,9.01,18.59,0,"8","2","1",0,0,12,72.5,20,"1",11.08,"2","2","1","1"
"3626",658.46,19.72,6.49,10.13,"1",1,10.69,27.81,0,"3","2","3",0,1,17,74.5,38,"2",11.21,"2","3","0","1"
"3627",418.07,14.33,4.68,9.41,"1",1,9.02,21.35,0,"8","1","2",1,0,11,39,18,"0",10.46,"0","2","1","1"
"3628",503.09,17.27,0,9.91,"1",1,10.39,32.02,0,"11","2","2",1,1,10,69.2,23,"3",10.84,"1","3","0","1"
"3629",236.54,18.75,5.47,8.78,"1",1,9.55,20.54,0,"12","2","3",1,1,17,93.9,23,"4",11,"2","2","1","1"
"3630",696.35,15.31,6.55,9.9,"1",1,9.96,15.46,0,"5","2","2",1,1,9,88.6,39,"4",11.23,"2","3","1","1"
"3631",316.09,12.12,5.76,9.16,"1",1,9.15,24.85,1,"6","2","1",0,1,9,18.4,25,"4",10.78,"0","1","2","1"
"3632",631.06,15.8,6.45,9.8,"1",1,10.01,12.56,0,"12","2","2",1,1,21,61.1,31,"4",11.04,"1","3","1","1"
"3633",383.25,15.31,5.95,9.68,"2",1,9.67,22.31,1,"7","2","2",1,1,5,49.5,21,"3",11.29,"2","2","0","1"
"3634",333.66,14.09,5.81,9.19,"2",1,9.74,14.58,0,"5","1","1",1,0,6,44.5,13,"4",10.24,"1","2","2","1"
"3635",164.03,11.14,5.1,8.52,"2",1,10.32,31.5,0,"4","2","1",0,1,7,86.9,17,"0",10.74,"2","2","0","1"
"3636",865.98,22.95,6.76,10.33,"1",1,8.5,12.15,1,"10","2","3",1,1,14,28.9,27,"1",11.61,"2","3","0","1"
"3637",488.27,12.12,6.19,9.59,"1",1,8.88,6.97,0,"5","2","1",1,0,7,70.4,9,"1",10.51,"0","2","1","1"
"3638",378.55,18.49,5.94,9.25,"1",1,9.53,19.95,0,"12","2","3",1,1,20,86.5,57,"2",11.79,"0","1","2","1"
"3639",184.73,18.49,5.22,8.53,"1",1,9.41,26.64,1,"7","2","3",0,1,4,63.8,14,"0",10.31,"0","3","2","1"
"3640",399.26,12.12,5.99,9.39,"1",1,9.63,14.57,0,"2","1","1",1,0,7,34.6,21,"1",10.65,"0","3","1","1"
"3641",121.14,16.29,4.8,8.51,"2",1,9.03,16.82,1,"11","2","2",1,1,12,45.7,19,"0",10.09,"0","3","0","1"
"3642",350.59,15.8,5.86,9.21,"2",1,8.85,7.06,0,"11","1","2",1,0,11,32.2,26,"1",10.65,"1","2","1","1"
"3643",314.42,12.12,5.75,9.15,"1",1,9.17,19.82,0,"2","2","1",0,0,6,65.8,28,"2",10.28,"0","3","1","1"
"3644",294.45,13.11,5.69,9.07,"1",1,9.24,20.18,0,"10","1","1",1,0,12,28.8,24,"1",10.13,"2","2","1","1"
"3645",679.38,24.83,6.52,10.05,"1",1,9.43,18.08,0,"2","2","3",1,1,14,89.9,22,"1",11.23,"2","3","2","1"
"3646",537.19,22.95,6.29,9.86,"1",1,10.29,20.47,0,"7","2","3",0,1,16,92.9,43,"2",11.13,"0","3","0","1"
"3647",239.55,14.09,5.89,8.85,"1",1,8.78,19.8,0,"10","1","1",1,0,12,49.1,28,"0",10.65,"0","2","1","1"
"3648",399.26,12.12,5.99,9.39,"1",1,10.07,31.33,0,"6","2","1",0,1,14,55.3,19,"2",10.71,"1","3","0","1"
"3649",464.46,18.75,6.14,9.8,"1",1,9.19,6.24,0,"5","2","3",0,1,6,41.2,11,"1",11.23,"0","3","0","1"
"3650",519.37,19.05,6.25,9.9,"1",1,10.14,17.82,0,"4","2","3",1,1,14,80.9,26,"0",11.52,"0","3","2","1"
"3651",773.02,21.98,6.65,10.24,"1",1,9.41,10.65,0,"7","2","3",1,1,11,77.9,37,"3",11.56,"1","3","0","1"
"3652",635.32,23.63,6.45,10.01,"2",1,9.58,20.94,0,"10","1","3",0,0,16,75,24,"1",11.03,"1","2","0","1"
"3653",365.3,18.75,5.9,9.21,"1",1,9.55,9.43,0,"4","2","3",1,1,3,96.8,13,"1",10.97,"0","3","1","1"
"3654",258.74,10.16,5.56,8.99,"2",1,7.47,4.35,0,"5","2","1",0,0,2,47.5,9,"3",10.74,"0","2","1","1"
"3655",1273.96,18.49,7.15,10.46,"1",1,9.72,20.92,1,"8","2","3",1,1,14,34.8,28,"2",11.46,"0","3","0","1"
"3656",142.09,16.29,4.96,8.3,"1",1,8.21,12.96,1,"1","2","2",1,1,10,89.8,33,"3",10.9,"2","3","2","1"
"3657",575.5,19.72,6.36,9.99,"1",1,10.11,23.72,1,"10","2","3",0,1,14,75.4,30,"3",10.92,"1","3","0","1"
"3658",419.52,21.49,6.04,9.64,"1",1,9.79,18.4,0,"12","2","3",1,1,14,50.6,33,"2",10.71,"0","2","2","1"
"3659",432.21,18.75,6.07,9.73,"1",1,10.19,20.4,0,"3","2","3",1,1,15,66.9,41,"3",10.92,"0","3","2","1"
"3660",104.46,15.31,4.65,8.01,"1",1,9.54,26.79,0,"7","1","2",1,1,14,35.8,27,"1",10.92,"1","3","0","1"
"3661",363.99,18.49,5.9,9.21,"1",1,9.4,17.01,1,"12","2","3",0,1,11,85.9,28,"1",11.03,"2","3","1","1"
"3662",180.43,11.14,5.2,8.61,"0",1,9.09,32.16,0,"10","2","1",0,0,7,87.4,21,"2",9.9,"0","1","0","1"
"3663",564.4,11.14,6.34,10.16,"1",1,9.73,24.97,0,"2","2","1",0,1,12,48.7,28,"4",11.31,"2","3","0","1"
"3664",686.77,14.33,6.53,9.9,"1",1,9.34,20.23,0,"11","2","2",1,1,16,78.1,43,"0",11.74,"0","3","0","1"
"3665",132.94,15.31,4.89,8.62,"1",1,10.22,32.02,0,"5","2","2",0,1,10,77,22,"1",10.54,"0","3","0","1"
"3666",519.37,19.05,7.35,9.9,"0",1,10.48,7.69,1,"1","2","3",1,0,9,81.7,18,"1",12.81,"0","2","2","1"
"3667",727.98,18.49,3.47,9.9,"0",1,10.43,34.68,0,"11","2","3",0,1,10,79.6,21,"3",11.2,"0","1","0","1"
"3668",167.3,20.49,5.12,8.74,"1",1,9.18,18.9,0,"12","1","3",1,0,11,31,12,"1",10.09,"0","2","2","1"
"3669",168.74,13.11,5.13,8.52,"0",1,9.66,9.74,0,"5","2","1",1,0,16,43,37,"1",11,"0","2","1","1"
"3670",161.27,7.62,6.18,8.55,"2",1,7.26,2,0,"7","2","0",1,0,6,12.5,7,"3",10.71,"1","2","0","1"
"3671",451.73,14.09,6.11,9.49,"1",1,10.08,18.57,1,"11","2","1",1,0,17,59,37,"1",10.69,"0","2","1","1"
"3672",875.28,24.7,6.77,10.31,"1",1,8.83,24.97,1,"3","2","3",1,1,20,85.2,59,"2",11.61,"2","1","0","1"
"3673",1218.61,15.31,7.17,10.46,"1",1,10.12,21.49,0,"12","2","2",0,1,16,55.3,47,"0",11.46,"2","3","0","1"
"3674",486.97,21,6.19,9.8,"1",1,8.66,25.13,0,"12","2","3",1,0,15,42.7,30,"1",10.75,"0","2","0","1"
"3675",568.91,21.49,6.37,9.62,"1",1,9.55,10.62,0,"7","2","3",1,1,12,97.1,20,"0",11.83,"1","2","1","1"
"3676",966.27,21.98,6.87,10.46,"1",1,10.26,12.36,0,"10","2","3",0,1,15,58.7,32,"0",11.78,"1","3","2","1"
"3677",688.07,23.83,6.53,10.09,"1",1,9.16,8.91,0,"2","2","3",1,1,10,88.7,25,"1",11.23,"2","3","0","1"
"3678",131.23,11.14,4.88,8.29,"1",1,7.76,19.8,0,"12","2","1",1,1,6,36.1,21,"1",10.78,"1","2","1","1"
"3679",597.03,22.95,6.39,9.96,"1",1,10.32,31.67,0,"10","2","3",0,0,9,84.4,38,"3",10.9,"0","2","0","1"
"3680",913.2,24.7,6.82,10.35,"1",1,10.38,12.79,0,"5","2","3",1,0,25,66.5,38,"1",11.92,"0","2","0","1"
"3681",675.88,14.09,6.52,9.89,"1",1,9.92,24.22,0,"10","2","1",0,1,17,72.5,31,"2",10.82,"0","3","1","1"
"3682",555.7,23.28,6.35,9.88,"1",1,10.16,19.2,0,"2","1","3",1,1,9,89.7,22,"0",10.8,"1","2","0","1"
"3683",615.41,18.75,6.42,10.08,"1",1,9.39,20.68,0,"6","2","3",1,1,12,37,23,"0",11,"2","3","2","1"
"3684",645.42,13.11,6.47,9.86,"1",1,9.45,19.79,0,"3","1","1",0,1,11,65.9,18,"1",10.8,"1","3","0","1"
"3685",635.07,8.9,7.59,9.9,"1",1,9.83,15.26,0,"12","2","0",1,0,18,57.4,21,"1",11.35,"2","2","1","1"
"3686",203.79,12.12,5.32,8.72,"0",1,8.34,10.76,1,"4","1","1",1,1,8,35.3,16,"1",10.43,"2","3","0","1"
"3687",143.73,14.09,4.97,8.34,"2",1,9.17,20.64,0,"12","2","1",1,1,11,62.5,21,"0",10.93,"2","3","1","1"
"3688",666.11,15.8,6.5,9.85,"1",1,8.79,3.48,0,"11","2","2",1,0,13,16,39,"2",11,"1","2","1","1"
"3689",317.71,16.29,5.76,9.1,"0",1,9.88,18.64,0,"2","2","2",1,1,10,79.2,17,"3",10.71,"0","3","1","1"
"3690",476.3,8.9,6.17,9.62,"2",1,7.7,18.86,0,"3","1","0",1,1,8,16.4,36,"3",10.65,"0","3","2","1"
"3691",188.82,12.12,5.24,8.64,"1",1,8.19,13.24,0,"12","1","1",0,0,7,71,12,"3",10.2,"0","2","0","1"
"3692",684.14,19.72,6.53,10.16,"1",1,9.92,17.56,0,"2","2","3",1,1,16,64.1,33,"4",11.08,"1","3","0","1"
"3693",165.53,12.12,5.11,8.51,"1",1,9.16,32.59,0,"1","2","1",0,1,13,90.4,35,"3",10.09,"0","3","0","1"
"3694",635.51,19.05,3.9,9.76,"1",1,9.99,34.05,0,"4","2","3",0,0,15,83.8,47,"1",10.71,"2","2","2","1"
"3695",553.11,19.72,6.32,9.95,"1",1,8.49,14.94,1,"12","2","3",0,0,9,58.8,18,"1",10.9,"1","2","0","1"
"3696",706.01,16.29,6.56,9.9,"1",1,10.2,29.31,0,"11","2","2",1,0,18,32.3,63,"0",11.16,"2","1","0","1"
"3697",658.46,19.72,6.49,10.13,"2",1,8.03,12.21,0,"1","1","3",1,0,7,53.1,11,"1",11.16,"1","2","0","1"
"3698",348.18,15.31,5.85,9.21,"2",1,9.81,12.77,0,"12","1","2",1,0,13,54.8,20,"1",11.13,"1","3","1","1"
"3699",334.25,18.75,5.81,9.12,"0",1,8.89,12.72,1,"10","2","3",0,0,4,96.4,13,"0",11.08,"0","2","2","1"
"3700",804.53,24.7,6.69,10.22,"1",1,9.19,11.64,0,"2","2","3",1,0,14,79.4,28,"1",11.16,"1","2","0","1"
"3701",432.45,17.77,6.07,9.39,"0",1,8.65,14.65,0,"12","1","3",1,0,7,93.5,13,"0",11.07,"0","2","1","1"
"3702",137.36,14.33,4.92,8.29,"0",1,7.92,4.28,0,"12","1","2",1,0,6,46.5,7,"1",10.34,"0","2","1","1"
"3703",209.02,17.77,5.34,8.67,"1",1,9.22,16.94,0,"12","0","3",0,0,7,60.5,11,"1",9.95,"0","2","2","1"
"3704",418.93,14.33,6.04,9.41,"1",1,9.38,17.07,0,"12","2","2",1,0,13,59.2,40,"1",11.61,"2","2","1","1"
"3705",696.74,23.28,6.55,10.11,"1",1,10.32,23.28,0,"6","2","3",1,1,13,89.5,22,"0",11.08,"1","3","0","1"
"3706",360.38,17.77,5.89,9.21,"2",1,9.67,32.6,0,"3","2","3",1,0,13,96.2,27,"4",10.49,"0","2","0","1"
"3707",674.75,14.33,6.51,9.89,"1",1,10.09,23.35,0,"11","2","2",0,0,24,37.5,34,"4",11.18,"2","2","1","1"
"3708",304.76,14.33,5.72,9.09,"0",1,9.21,19.99,0,"4","1","2",0,0,16,49.6,21,"1",10.46,"0","2","1","1"
"3709",882.95,10.16,6.78,10.21,"1",1,10.63,24.87,0,"8","2","1",0,0,19,70.9,41,"1",11.16,"0","2","1","1"
"3710",567.04,23.28,6.34,9.9,"0",1,9.7,6.12,0,"1","2","3",0,0,5,78.3,8,"2",11.16,"2","3","2","1"
"3711",567.41,19.05,6.34,9.99,"1",1,9.9,19.89,0,"10","2","3",0,1,11,84.5,25,"3",11.16,"2","3","2","1"
"3712",753.69,21.98,6.62,10.21,"2",1,8.44,14.01,1,"11","1","3",0,1,6,57.2,22,"2",11.16,"1","3","2","1"
"3713",324.77,16.29,5.78,9.13,"1",1,9.36,16.14,0,"3","2","2",1,1,6,92.8,22,"0",10.6,"2","3","1","1"
"3714",572.6,17.27,5.66,9.68,"1",1,8.3,28.25,1,"2","2","2",1,0,15,54.6,35,"3",11.05,"1","2","0","1"
"3715",400.4,15.31,5.99,9.35,"1",1,9.74,22.49,0,"8","2","2",1,1,12,82.4,23,"2",10.46,"1","3","1","1"
"3716",481.82,20.49,3.48,9.8,"1",1,10.13,21.48,0,"11","1","3",0,1,16,54.9,28,"3",10.84,"0","3","0","1"
"3717",803.02,20.49,6.69,10.31,"1",1,11.28,20.68,0,"7","2","3",0,1,12,61,25,"1",11.51,"2","3","0","1"
"3718",134.99,13.11,4.91,8.29,"0",1,9.9,23.82,0,"3","2","1",0,0,15,51.4,30,"0",10.82,"0","2","1","1"
"3719",598.83,15.31,6.39,10.13,"1",1,9.63,18.97,0,"7","2","2",1,1,19,31.1,42,"4",11.41,"1","3","0","1"
"3720",577.67,23.28,5.79,9.92,"0",1,9.6,25.14,0,"1","2","3",0,1,14,67,42,"0",11.35,"1","3","2","1"
"3721",384.05,23.63,5.95,9.51,"1",1,9.38,17.52,0,"3","2","3",0,0,6,92.7,19,"1",10.92,"2","2","2","1"
"3722",540.56,17.77,0,9.62,"1",1,9.2,22.45,1,"12","1","3",0,0,11,68.1,27,"0",10.65,"1","2","1","1"
"3723",330.06,16.29,5.8,9.14,"0",1,9.21,15.49,0,"5","2","2",1,0,4,95,10,"1",10.71,"2","2","2","1"
"3724",192.83,15.8,5.26,8.61,"0",1,8.74,3.34,0,"3","1","2",1,0,5,70.9,7,"1",11.23,"2","2","1","1"
"3725",121.75,6.03,4.8,8.29,"2",1,3.26,14.54,0,"4","2","0",0,1,10,0.2,18,"4",10.17,"0","3","1","1"
"3726",202.49,13.11,5.31,8.7,"0",1,9.54,6.96,0,"6","2","1",1,0,9,52.4,11,"1",11.16,"0","2","2","1"
"3727",380.96,7.9,5.94,9.41,"2",1,6.44,6.56,0,"1","2","0",1,1,22,0.8,43,"1",11.57,"1","3","2","1"
"3728",496.94,21.98,6.21,9.8,"0",1,9.58,18.06,0,"4","1","3",1,1,11,67.5,19,"0",11.37,"2","3","0","1"
"3729",358.36,7.62,5.88,9.35,"0",1,9.64,16.82,0,"6","1","0",1,1,8,40.9,15,"3",10.42,"2","3","1","1"
"3730",582.38,18.49,6.37,9.68,"1",1,9.41,15.13,1,"3","2","3",1,0,13,61.1,39,"1",11.1,"0","2","1","1"
"3731",487.45,15.31,6.19,9.55,"1",1,10.07,32.78,1,"11","2","2",0,1,17,75.5,36,"4",10.66,"2","3","2","1"
"3732",540.56,17.77,5.72,9.62,"1",1,7.56,18.63,0,"10","2","3",1,1,6,63.8,14,"3",10.6,"1","3","1","1"
"3733",332.72,12.12,5.81,9.21,"1",1,8.97,7.92,0,"7","2","1",0,1,7,47.8,22,"0",10.46,"2","3","1","1"
"3734",898.23,17.77,6.8,10.12,"1",1,8.05,15.96,0,"11","2","3",0,0,11,67.9,35,"1",11.05,"1","2","0","1"
"3735",514.5,18.49,6.24,9.91,"1",1,10.33,18.64,0,"10","2","3",0,1,14,46.6,24,"3",10.84,"2","3","0","1"
"3736",317.58,18.49,5.76,9.07,"1",1,9.41,20.83,0,"11","2","3",1,1,6,88,17,"1",10.6,"0","2","1","1"
"3737",633.72,20.49,6.45,10.07,"0",1,10.05,31.82,0,"1","2","3",1,0,8,70.4,27,"1",11,"2","2","0","1"
"3738",549.42,14.33,6.31,9.68,"1",1,9.12,13.08,1,"2","2","2",1,1,18,58.5,36,"0",11.51,"1","3","1","1"
"3739",469.36,7.9,6.15,9.62,"2",1,9.61,6.41,0,"6","1","0",0,0,16,34.7,26,"1",11.23,"1","2","1","1"
"3740",259.47,17.77,5.56,8.88,"0",1,8.41,15.49,1,"7","2","3",1,1,9,59.2,23,"4",10.96,"0","3","1","1"
"3741",850.55,23.28,6.76,10.31,"2",1,9.49,11.27,0,"12","2","3",0,0,10,39.1,14,"1",11.54,"1","3","2","1"
"3742",131.52,17.27,5.57,8.21,"2",1,7.72,1.38,0,"1","2","2",1,1,5,35.6,23,"1",11.23,"1","3","1","1"
"3743",571.56,8.9,6.35,9.8,"1",1,9.1,7.12,0,"8","2","0",1,1,8,46.2,20,"4",11.41,"1","3","2","1"
"3744",787.37,23.63,5.87,10.22,"1",1,10.36,18.96,0,"2","2","3",1,1,23,85.9,49,"2",11.16,"1","3","0","1"
"3745",168.74,13.11,5.13,8.52,"1",1,8.55,11.71,0,"6","1","1",1,0,8,76.4,17,"2",10.71,"0","2","2","1"
"3746",139.27,15.31,4.62,8.29,"2",1,7.97,34.92,0,"11","1","2",1,0,6,12,9,"3",10.31,"0","2","0","1"
"3747",426.84,15.8,6.06,9.41,"0",1,9.64,33.7,0,"5","2","2",1,0,12,60.1,31,"1",10.46,"0","2","0","1"
"3748",541.11,21.98,6.29,9.88,"1",1,10.07,25.61,0,"10","2","3",0,1,21,70.6,48,"2",11.29,"0","3","0","1"
"3749",1296.22,21.98,7.17,10.43,"0",1,10.38,9.34,0,"2","2","3",1,1,11,63.8,29,"4",11.36,"2","3","2","1"
"3750",670.97,14.33,6.55,10.26,"2",1,8.91,3.47,0,"5","1","2",1,0,6,15.7,6,"3",11.18,"0","1","0","1"
"3751",479.12,12.12,3.45,9.57,"1",1,9.01,16.86,0,"6","2","1",0,0,13,41.3,33,"0",10.6,"1","2","1","1"
"3752",526.05,18.49,6.27,9.93,"1",1,9.31,20.35,0,"10","2","3",1,0,8,63.7,27,"1",10.86,"2","2","0","1"
"3753",168.74,13.11,5.13,8.52,"1",1,8.19,4.74,0,"12","2","1",1,0,7,51,11,"1",10.55,"0","2","1","1"
"3754",232.91,12.12,5.45,8.85,"2",1,8.74,29.5,0,"8","2","1",1,1,10,50.9,21,"2",10.71,"1","3","2","1"
"3755",94.11,14.09,4.54,7.92,"1",1,9.22,21.93,1,"7","2","1",1,1,10,28.7,26,"1",11.24,"2","2","1","1"
"3756",414.2,16.29,6.03,9.74,"1",1,8.71,11.85,0,"10","1","2",1,1,16,40.9,20,"3",11.18,"0","3","0","1"
"3757",337.47,13.11,5.82,9.21,"2",1,9.01,17.91,0,"11","2","1",0,0,15,32.1,35,"0",11.07,"2","2","2","1"
"3758",241.15,18.49,5.49,8.8,"1",1,7.79,10.73,0,"4","1","3",0,0,10,53.5,18,"4",11.35,"1","3","1","1"
"3759",168.74,13.11,5.13,8.52,"2",1,9.48,17.7,0,"11","1","1",1,0,9,73.7,22,"0",10.86,"1","2","1","1"
"3760",545.12,14.33,6.3,9.67,"1",1,9.88,28.34,0,"10","2","2",1,1,5,78.8,21,"4",11.05,"1","3","1","1"
"3761",382.63,12.12,5.95,9.35,"0",1,9.04,16.59,0,"8","2","1",1,0,8,44.3,21,"2",10.46,"0","2","2","1"
"3762",526.8,23.83,6.27,9.82,"1",1,9.24,14.21,0,"11","2","3",0,0,27,28.5,63,"0",11.16,"0","2","0","1"
"3763",381.35,13.11,5.94,9.33,"1",1,9.41,13.3,0,"6","2","1",0,1,10,73.8,25,"0",10.78,"1","3","1","1"
"3764",433.27,19.72,6.07,9.71,"1",1,9.64,25.54,0,"3","2","3",1,1,12,77.8,32,"1",10.65,"0","2","0","1"
"3765",343.39,14.33,5.84,9.21,"0",1,8.68,7.84,0,"3","2","2",1,0,8,80.2,10,"1",11.81,"0","2","1","1"
"3766",161.72,10.16,5.09,8.52,"1",1,7.75,15.96,1,"7","2","1",1,1,7,45.6,24,"2",10.6,"0","3","1","1"
"3767",336.38,7.9,5.86,9.28,"1",1,7.66,19.62,0,"3","2","0",0,1,11,27.8,19,"2",10.9,"1","3","1","1"
"3768",225.23,6.03,5.42,8.91,"0",1,8.91,8.85,0,"2","2","0",0,0,6,20.7,14,"1",10.75,"0","2","0","1"
"3769",303.73,13.11,5.72,9.1,"0",1,9.76,20.84,0,"5","0","1",0,0,7,61.7,9,"4",10.86,"0","2","1","1"
"3770",332.72,12.12,5.81,9.21,"1",1,8.55,17.39,0,"11","1","1",0,0,8,54.5,11,"2",10.82,"0","1","1","1"
"3771",598.44,22.95,6.4,9.96,"1",1,8.39,29.02,1,"12","2","3",1,1,15,61.5,31,"2",11.08,"2","3","0","1"
"3772",232.34,7.9,5.45,8.91,"2",1,9.88,30.27,0,"4","2","0",1,0,8,55.5,22,"4",10.26,"0","1","2","1"
"3773",332.72,12.12,5.81,9.21,"1",1,9.01,12.73,0,"1","2","1",0,0,13,64.3,20,"1",10.58,"2","2","1","1"
"3774",1273.96,18.49,7.15,10.46,"2",1,8.18,12.07,0,"4","2","3",1,1,16,38.9,38,"4",11.41,"0","3","0","1"
"3775",335.36,16.29,5.82,9.16,"1",1,8.32,11.36,0,"1","1","2",1,0,5,41.3,10,"0",11,"1","2","2","1"
"3776",719.46,21.49,5.62,10.18,"1",1,9.6,14.97,0,"4","2","3",1,0,12,53.1,25,"0",11.1,"2","2","0","1"
"3777",84.73,16.29,4.44,7.78,"1",1,10,21.11,0,"2","2","2",1,0,7,92.9,19,"4",10.82,"0","2","1","1"
"3778",476.82,21,6.17,9.78,"0",1,8.37,16.03,0,"3","1","3",1,1,8,88.5,23,"2",10.71,"0","3","0","1"
"3779",261.9,20.49,5.57,8.85,"2",1,7.6,1.35,1,"3","2","3",0,0,2,41.8,21,"1",11.55,"0","2","1","1"
"3780",149.99,17.27,3.91,8.7,"2",1,7.46,4.5,0,"6","1","2",1,0,4,75.4,5,"1",10.6,"0","2","0","1"
"3781",327.46,17.27,6.29,9.12,"1",1,9.77,24.7,1,"7","2","2",1,1,15,85.1,26,"3",10.84,"1","3","1","1"
"3782",703.63,13.11,6.56,9.95,"1",1,9.94,11.71,0,"10","2","1",0,0,8,71.6,16,"1",10.89,"1","2","1","1"
"3783",113.94,15.8,4.74,8.09,"2",1,7.18,20.43,0,"6","0","2",1,1,10,22.7,14,"1",10.52,"1","3","1","1"
"3784",569.1,13.11,6.34,10.12,"2",1,5.75,1.33,0,"2","2","1",1,1,7,1.5,39,"4",11.63,"2","3","2","1"
"3785",410.88,19.72,3.5,9.66,"1",1,9.27,18.91,0,"5","1","3",0,1,16,54,20,"0",10.78,"1","3","0","1"
"3786",576.43,21,6.36,9.64,"1",1,9.57,23.11,0,"12","2","3",0,0,23,62.7,37,"0",10.82,"1","2","1","1"
"3787",348.18,15.31,5.85,9.21,"1",1,9.1,11.97,0,"12","1","2",1,0,9,65,24,"1",10.71,"0","2","1","1"
"3788",399.26,12.12,5.99,9.39,"1",1,9.59,20.77,1,"12","2","1",0,0,11,64.1,31,"4",10.49,"0","2","1","1"
"3789",292.47,15.31,5.68,9.04,"1",1,8.78,18.54,0,"2","2","2",0,0,11,70.1,12,"1",11.18,"0","2","1","1"
"3790",669.29,22.47,6.51,10.09,"0",1,10.54,34.12,0,"10","1","3",0,0,12,97.8,22,"0",11.35,"0","2","0","1"
"3791",870.44,15.31,6.77,10.13,"1",1,9.49,22.14,0,"8","1","2",0,1,15,89.1,42,"1",11.53,"1","3","2","1"
"3792",399.26,12.12,5.99,9.39,"1",1,8.3,10.61,0,"5","2","1",0,0,7,89.8,17,"1",11.51,"2","2","2","1"
"3793",976.04,22.47,6.88,10.46,"1",1,8.52,10.82,0,"7","1","3",1,0,9,46.6,13,"0",11.4,"1","2","0","1"
"3794",105.18,15.8,4.66,8.01,"1",1,8.82,7.02,0,"12","1","2",1,0,4,83.2,10,"1",9.9,"1","2","0","1"
"3795",156.46,7.9,5.05,8.52,"2",1,8.09,2.4,0,"5","2","0",0,1,6,40.9,14,"0",10.46,"1","3","1","1"
"3796",676.34,21,3.42,10.13,"1",1,8.65,24.63,0,"7","1","3",1,0,11,85.5,20,"1",11.18,"0","2","0","1"
"3797",555.61,21.98,6.32,9.91,"1",1,10.18,24.45,0,"7","2","3",0,0,14,83.2,28,"2",10.84,"2","2","2","1"
"3798",706.01,16.29,6.56,9.9,"1",1,9.45,23.59,0,"12","2","2",1,1,14,78.9,41,"3",11.16,"0","3","2","1"
"3799",415.49,19.05,6.72,9.68,"2",1,8.5,4.09,1,"7","2","3",1,1,9,36.3,26,"0",12.04,"0","3","0","1"
"3800",76.05,17.27,4.33,7.66,"1",1,8.64,24.6,0,"12","1","2",1,0,12,80.4,16,"2",10.43,"1","2","1","1"
"3801",494.47,14.33,6.2,9.57,"1",1,8.95,28.73,0,"7","1","2",1,0,13,80.9,40,"1",11.14,"0","2","1","1"
"3802",136.89,14.09,4.92,8.29,"1",1,8.2,18.72,0,"12","2","1",1,0,8,50,10,"1",11,"1","2","1","1"
"3803",564.18,18.49,6.34,9.65,"1",1,9.87,25.18,0,"12","2","3",1,1,15,88.8,31,"3",11.16,"2","3","0","1"
"3804",48.52,10.16,3.88,7.31,"2",1,8.92,16.97,0,"1","2","1",1,1,13,42.7,35,"4",11.62,"2","3","1","1"
"3805",190.49,12.12,5.29,8.65,"2",1,8.7,19.56,0,"3","2","1",1,0,9,47.1,23,"2",10.52,"0","2","1","1"
"3806",127.4,18.49,4.85,8.16,"1",1,9.55,27.17,0,"11","1","3",1,0,14,94.7,36,"1",10.71,"1","2","0","1"
"3807",704.05,22.95,3.94,10.13,"1",1,9.42,11.41,0,"6","1","3",1,1,5,96,12,"1",11.11,"1","2","0","1"
"3808",377.97,13.11,5.93,9.32,"1",1,9.7,15.51,0,"2","2","1",1,1,15,48.5,39,"4",11.2,"0","3","1","1"
"3809",613.29,7.9,6.42,9.88,"1",1,7.6,4.34,0,"4","2","0",1,1,8,18.9,35,"3",10.82,"2","1","1","1"
"3810",423.68,14.33,6.05,9.8,"2",1,7.98,19.47,0,"5","2","2",1,0,6,22.1,10,"2",11.35,"2","3","0","1"
"3811",226.11,13.11,5.42,8.81,"1",1,8.92,14.64,0,"4","1","1",1,1,11,51.2,15,"1",10.6,"0","3","1","1"
"3812",218.31,23.28,5.39,8.95,"1",1,9.51,19.98,0,"8","2","3",1,1,10,78.1,32,"1",11.36,"2","3","2","1"
"3813",391.84,16.29,5.97,9.31,"1",1,8.5,17.4,0,"1","2","2",1,0,9,58.3,18,"1",10.82,"2","2","1","1"
